id,日语
35054,不慮の事故でやけどを負いました
35055,病気のときすぐに治療が受けられませんでした
35056,水泳前に準備運動を忘れ、水中で足がつりました
35057,敵の勇猛果敢な作戦によりケガを負いました
35058,戦闘中に運悪く流れ矢に当たりました
35059,不慮の事故で重傷を負いました
35065,@Null@
35066,ある日美食を探求する旅に出る決心をしました
35067,お腹のグーグーと奏でる「楽曲」が、彼の情熱を刺激しました
35070,@Null@
35071,ある日居眠りしていると、夢遊状態で誰も見つけられない場所まで来ていました
35072,常にクマがあって、あくびばかりしている彼が、急に思い立ちました
35075,@Null@
35076,私たちはこの大事な仲間を失ってしまうことにため息が出ました
35077,「叫ばないで。私は起きませんよ！」
35078,「こんなことが本当に起こるなんて···」
35080,@Null@
35081,勇敢なる者、恐れを知らない姿を残して飛んでいく
35082,風のような雄弁な声が、山林や海や川に響き渡る
35083,愛する動物と、その動物たちが住む大自然の中で共に眠りたい
35084,私たちの身近にいた心暖かな人に、感動させられました
35085,風のように憂いがなく、水の流れのように不安がなく、泥のように声を上げず
35090,@Null@
35091,この仲間のこれからの旅路が無事であることを祈っています
35092,この良き仲間とまた再会できる日を心待ちにしています
35093,どんなことにも終わりがあります。仲間よ、お大事に！
35095,@Null@
35096,農夫
35097,木こり
35098,守護者
35099,神射手
35100,助手さん
35101,部族民
35105,@Null@
35106,無名
35107,勇敢
35108,口達者
35109,動物好き
35110,世話好き
35111,楽観的
35120,@Null@
35121,町の人数：
35200,@Null@
35201,@Null@
35202,@Null@
35203,@Null@
35204,@Null@
35205,@Null@
35206,@Null@
35207,@Null@
35208,@Null@
35209,@Null@
35210,@Null@
35211,@Null@
35212,@Null@
35213,@Null@
35214,@Null@
35215,@Null@
35216,@Null@
35217,@Null@
35218,@Null@
35219,@Null@
35220,@Null@
35221,@Null@
35222,@Null@
35223,@Null@
35224,@Null@
35225,@Null@
35226,@Null@
35227,@Null@
35228,@Null@
35391,@Null@
35392,@Null@
35393,@Null@
35394,@Null@
35395,@Null@
35396,@Null@
35397,@Null@
35398,@Null@
35399,@Null@
35400,@Null@
35401,次回は必ず
35402,現在このマップのオンラインルームを作成している人はいません。このマップのオンラインルームを作成しますか？（マップのダウンロードが完了していなければオンラインルームは作成できませんよ！）
35403,私は新人プレイヤーです
35404,基本操作ガイド。すぐに上達できるように教えます。これでサバイバルは問題ありません！
35405,私はベテランプレイヤーです
35406,すくに始めます！私こそ最も輝く星です！
35407,#cffda0a冒険モードへようこそ#n
35408,採集の仕方
35409,建造の仕方
35410,戦闘の仕方
35411,ヒント：なるべく早く#cef2d2dベッド#nを作って夜を乗り切りましょう。または#cef2d2d明るい#n洞窟内に隠れましょう
35412,可能な限り生き残りましょう！
35450,@Null@
35500,@Null@
35501,ミニIDを抹消する
35502,"抹消後、あなたのミニIDではミニワールド及びその関連商品にログインできなくなります。アカウント情報や所持する
 アイテム、コイン、発表済みマップ、リソースなどの内容が永久に消失されます。慎重に操作を行ってください。"
