id,韩语
32066,규칙 위반 내용이 맵에 발견. 지도는 사용할 수 없습니다 여러 위반 기록이있는 계정이 차단됩니다.
32067,규칙 위반 내용이 맵에 발견. 지도는 사용할 수 없습니다.
32068,아래의 [더] 버튼을 눌러 미니 공방에 가서 첫 번째 맵을 다운로드하십시오!
32069,놀고 않았다 맵
32070,멋진
32071,인기도
32072,플러그인
32073,점수
32074,사람
32075,@Null@
32076,@Null@
32077,@Null@
32078,N/A
32099,@Null@
32100,@Null@
32101,친애하는 플레이어 업데이트가 준비되고있다. 파일 크기 : #cfa7a0f  @1메가바이트 #n. 확인을하시기 바랍니다. (당신은 WI-FI에서 업데이트를하는 것이 좋습니다)
32102,새 파일을 다운로드. 연결된 인터넷을 보관하십시오
32103,다운로드 진행 : #cfa7a0f  @1 %
32104,업데이트를 완료하기 위해 휴대 전화에 충분한 저장 공간이 부족합니다. 저장 공간을 정리하고 다시 시도하십시오.
32105,멀티 모드이 기능은 사용할 수 없다
32106,맵 제작자 만이 기능은 사용할 수 없다
32107,@1 :로 상호 변경
32108,외계인이 사용자가 플러그인 [@1]을 사용하고 있음을 감지했습니다. 닫고 재생하십시오. 플러그인 영구 제목의 가능한 사용은 미니 번호를 소중히하시기 바랍니다!
32109,금지 내용을 많이 이야기하고 계정은 금지됩니다.
32110,설정할 수 없습니다. 텍스트 암호에 8-12 문자를 설정하십시오
32111,"설정할 수 없습니다. 암호는 적어도 두 가지 문자의 조합 (영어 알파벳, 숫자 또는 영어 구두점)을 선택하십시오"
32112,계정의 안전성을 확보하기 위해 계정의 손실을 방지하기 위해 정기적으로 암호를 업데이트 할 것을 권장합니다
32113,암호를 변경하기 전에 계정을 휴대하거나 이메일과 연계하십시오
32114,"지원되는 암호 형식 :
1. 문자 길이 8-12 문자
2. 알파벳 (대문자와 소문자가 구별됩니다), 숫자, 영어 구두점을 지원합니다. 조합은 적어도 2 개의 종류를 선택하십시오
3. 공간, 한자, 특수 문자는 사용하지 마십시오"
32115,"지원되는 텍스트 암호 :
1. 문자 길이는 8-15 자리 (하나의 문자가 3 자리를 차지)
2. 알파벳, 숫자, 한자, 구두점을 지원"
32116,암호로 두 가지 이상의 문자 조합 ー ー 숫자/영문/구두점을 입력하십시오
32117,암호 길이 또는 조합의 유형이 부족합니다. 리셋하십시오
32118,암호 강도 : #cda5b0a 중
32119,암호 강도 : #c0aaa0f 높은
32120,길이가 불충분
32121,암호 변경
32122,#L 휴대 인증으로 전환
32123,#LSwitch 메일 인증으로 전환
32124,"설정 실패했다. 암호에는 공백, 한자, 특수 문자는 사용할 수 없습니다."
32125,현재 계정은 휴대 번호에 연계하지 않습니다
32126,현재 계정은 메일 작동하지 않는
32127,로그인중인 미니 UID
32150,@Null@
32151,@Null@
32152,@Null@
32153,@Null@
32154,@Null@
32155,@Null@
32156,@Null@
32157,@Null@
32158,@Null@
32159,@Null@
32160,@Null@
32161,@Null@
32162,@Null@
32163,@Null@
32164,@Null@
32165,@Null@
32166,@Null@
32167,@Null@
32168,@Null@
32169,@Null@
32170,@Null@
32210,@Null@
32211,@Null@
32212,@Null@
32213,버전이 너무 낮습니다. 최신 버전을 다운로드하십시오.
32214,새로운 버전이 감지되었습니다. @1까지 게임을 다운로드하십시오.
32215,게임의 새로운 버전이 감지되었습니다. Wi-Fi로 다운로드하는 것이 좋습니다.
32216,패치 크기 : @1M
32217,@1MB를 다운로드했습니다. @2를 업데이트하려고합니다. 기다려주십시오
32218,네트워크 오류. 네트워크를 확인하고 업데이트 해보세요
32219,자원을 풀기 ... 1 % @
32220,로드 중 ... @1 %
32221,다운로드 실패는 다시 게임을 업데이트하십시오.
32222,감압은 게임을 다시 시작하십시오 실패했습니다.
32223,부족 저장 공간을 취소하십시오.
32224,업데이트가 완료되면 게임을 다시 시작하십시오.
32250,@Null@
32251,실제 이름
32252,반환
32253,행사
32254,스타 활주로
32255,"[자원 갤러리] 당신은 게임에 모델, 플러그인 및 기타 게임 리소스를 가져올 수 있습니다."
32256,@Null@
32260,@Null@
32300,@Null@
32301,ロ マ ン チ ッ ク ピ ン ク
32350,@Null@
32500,@Null@
32501,@Null@
32502,행사
32503,보너스
32504,격렬합니다!
32505,샤오루우
32506,생방송
32507,뉴스
32508,지도
32509,상품
32510,이벤트
32511,제한
32512,유지 보수
32513,시스템
32514,선물 팩
32515,주목 정보
32520,로그인
32521,이벤트
32522,선물 팩
32523,가체
32524,보너스
32525,미니보고
32526,본명 확인 된
32527,돌아 가기 보너스
32528,계속
32529,더 선물
32530,미니 럭키 박스 그리기 >>
32531,새로운 제품이 있습니다!
32532,가스파가 새로 고쳐 졌어!
32533,"새로운 특별한 선물 팩이 있으며, 와서 확인하십시오."
32534,구속 될 수 있습니다
32535,축제가 새로 고쳐집니다
32536,과일은 수확을위한 준비가되어 있습니다
32537,과일은 성숙하고 와서 수확합니다.
32538,방황하는 상인이 여기에 있습니다. 확인하십시오.
32550,@Null@
33000,경전 모험
33001,고급 모험
33002,모의 모험
33003,생성
33004,수정
33005,@Null@
33006,@Null@
33007,@Null@
33008,@Null@
33009,@Null@
33010,@Null@
33011,충적세
33012,숨겨진 캐릭터 모델
33013,설비 유형
33014,모델 추가
33015,모델 추가 ()
33016,헬멧
33017,수도꼭지
33018,레깅스
33019,부츠
33020,뒤로 (특별)
33021,선택하세요
33022,장비 유형은 게임에 착용했을 때 어떤 장비 부품에 속하는 것을 결정합니다.
33023,1 부
33024,2 부
33025,3 부
33026,모델
33027,설치 위치
33028,머리
33029,가슴
33030,특별한
33031,오른손
33032,왼손
33033,가랑이
33034,오른쪽 다리
33035,왼쪽 다리
33036,오른발
33037,왼발
33038,설치 위치를 선택하십시오
33039,액션
33040,유형이 선택되지 않았다
33041,장비
33042,확인 후 부품은 마지막에 저장된 위치로 복원됩니다. 실행 하시겠습니까?
33043,장비 유형을 선택
33044,물리 방어
33045,근접 방어
33046,장거리 방어
33047,폭발 방지
33048,원소 방어
33049,연소 방어
33050,독소 방어
33051,혼란 방어
33052,장비 효과 설정
33053,장비 효과 설명
33054,효과를 추가
33055,아바타가 표시되는
33056,아바타는 차단 된
33057,"1. 장비에 효과를 추가합니다. 이것은 비행 공격, 이동 속도 증가 등 장비 착용자의 다양한 특성에 영향을 미칠 수 있습니다. 2. 장비 당 최대 5 개의 효과를 추가 할 모든 효과를 발휘할 수 있습니다. 3. 더 많은 방법이 기다리고 있어요!"
33058,이 부분을 삭제 하시겠습니까?
33059,オ リ ジ ナ ル 小 道具 は モ デ ル の 変 更 を サ ポ ー ト し て い ま せ ん. 新 し い も の を 作成 し て み て く だ さ い!
33100,@Null@
33101,플러그인 팩 만들기
33102,팁 : [O]를 눌러 플러그인 팩에 추가하고 싶은 플러그인을 선택
33103,일부 플러그인이 다른 플러그인을 참조하는 것이 감지되었습니다. 이러한 플러그인을 플러그인 팩에 추가 하시겠습니까?
33104,필요
33105,필요없는
33106,일부 플러그인은 자원 공방에서 다운로드 한 모델을 참조하고있는 것으로 확인되었습니다. 포장이 완료되면 #cEF2D2D 플러그인 팩은 #n을 업로드 할 수 없습니다. 패키지를 계속 하시겠습니까?
33107,추가 확인
33108,변수 확인
33109,다음 변수가 플러그인 팩에 포함됩니다. 확인하십시오.
33110,플러그인 팩 정보
33111,전시 이미지
33112,이름 :
33113,설명 :
33114,#L 개방 편집 :
33115,온
33116,오프
33117,크기 :
33118,저자 :
33119,지금의 게임 버전 :
33120,최종 수정 시간 :
33121,연 후이 플러그인 팩을 사용하면 다른 플레이어가 내용을 다시 편집 할 수 있도록합니다
33122,재선
33123,만들기
33124,플러그인 팩 이름
33125,일부 플러그인은 아직 해결되지 않은 문제가 있습니다. #cEF2D2D 플러그인 팩은 생성 후 기대 한 결과를 얻지 못할 수 있습니다 #n. 포인트에 따라 이러한 문제를 찾아 해결할 수 있습니다.
33126,이 작성 작업을 저장해야합니까?
33127,(다음이 아카이브에 플러그인 팩을 만들 때 생성 프로세스는 계속됩니다)
33128,저장
33129,저장하지
33130,모든
33131,내 작품
33132,제가 구입
33133,공식
33134,지금 플러그인 팩은 없습니다. 맵에 새로 만듭시다!
33135,지금 플러그인 팩은 없습니다. 자원 공방에 봅시다!
33136,업로드
33137,선반에 추가
33138,다운로드
33139,다운로드 않았다
33140,이 플러그인 패키지를 다운로드해야합니까?
33141,플러그인 팩 이름
33142,먼저 플러그인 팩을 선택하십시오
33143,가져 오기
33144,업로드
33145,업로드 취소
33146,사용 안 함
33147,활성화
33148,삭제
33149,원상으로 복원
33150,이 플러그인 팩을 삭제 하시겠습니까?
33151,#cEF2D2D (공식 플러그인 팩이 제거 된 후 편집 레코드 만 삭제되고이 플러그인 팩은 완전히 제거되지 않습니다) #n
33152,#cEF2D2D (아카이브에서 편집 된 컨텐츠는 얻을 수없는 경우가 있습니다) #n
33153,가져온 플러그인 팩은지도에 다시 들어간 후에 만 ​​사용할 수 있습니다. 맵에 다시 들어갑니다.
33154,나중에
33155,#cEF2D2D 경고 : 현재 보관되어있는 블록 플러그인이 상한이다! 한도를 초과 한 플러그인 팩 블록 플러그인은 자동으로 블록으로 대체했습니다. #n
33156,다음 플러그인 팩은 현재 맵에 이미 이러한 플러그인 팩은 배치에 덮어 쓰거나 건너 뛸 수 있습니다.
33157,이 전에 편집 할 때 게임 버전 :
33158,퇴출 관리
33159,"이 플러그인 팩에 업로드 기록이 있지만, 이번 편집 작업을 서버에 동기화으로 업로드해야합니까?"
33160,업로드하지
33161,편집 된 플러그인 팩은지도에 다시 들어간 후에 만 ​​사용할 수 있습니다. 맵에 다시 들어가나요?
33162,제품 유형을 선택하십시오
33163,추가 플러그인 팩을 선택
33164,내장 플러그인
33165,플러그인 팩을 편집
33166,커버
33167,건너 뛰기
33168,"다음 플러그인 팩에는 더 높은 버전의 게임 버전이 필요하기 때문에, 맵을 가져올 수 없습니다. 게임을 최신 버전으로 업데이트하십시오."
33169,#cEF2D2D 경고 : 총 라이브러리는 단일 플러그인의 내용을 변경할 수 없습니다! #n
33170,"이 플러그인 팩에는 더 높은 버전의 게임 버전이 필요하기 때문에, 게임을 최신 버전으로 업데이트하십시오."
33171,먼저 플러그인을 선택하십시오
33172,#cEF2D2D이 플러그인 팩의 저자는 다른 사람이 팩의 내용을 변경하는 것을 허용하지 않습니다! #n
33173,플러그인 팩 도움말 만들기
33174,"#cfa7a0f 플러그인 팩을 만드는 방법은? #n

1. 포장하고 싶은 플러그인을 확인하고 OK를 눌러 추가합니다.
2. 포장 된 변수를 확인합니다.
3. 플러그인 팩의 이름과 설명 등 기본 정보를 편집합니다.
4. 선택한 플러그인을 다시 확인합니다. 문제가있는 경우 나타납니다 : 빨간 점 - 플러그인 트리거에 문제가 있습니다; 느낌표 - 플러그인은 자원 공방에서 다운로드 한 모델을 사용하고 있습니다.
5. 만들기를 클릭하면 당신의 플러그인 팩이 만들어집니다. 작성한 플러그인 패키지는 ""현재의지도 '와'총 라이브러리""에 저장됩니다.

참고 : 맵을 다시 들어간 후 생성 된 플러그인 팩을 사용할 수 있습니다!

꼭 플러그인 팩을 작성하십시오!"
33175,플러그인 패키지 도움말 편집
33176,"#cfa7a0f이지도 : #n
  가져온 플러그인 팩은이 맵에서 편집 할 수 있습니다. 내용은 다음과 같습니다.
 1. 전시 이미지와 플러그인 팩의 이름 등의 기본 정보를 변경합니다.
2. 외관 특성, 부분적인 트리거 등 플러그인 팩의 단일 플러그인의 내용을 변경합니다.
 3. 편집 내용을 저장 한 후지도에 다시 들어가면 편집 플러그인 팩을 사용할 수 있습니다.

#cfa7a0f 총 라이브러리 :
 총 라이브러리에 편집 가능한 콘텐츠 :
 1. 플러그인 팩의 이름 등의 기본 정보를 변경합니다
2. 외관 특성 등 플러그인 팩의 단일 플러그인의 내용을 변경합니다.
 3. 하나의 플러그인에서 전시 사진, 트리거 및 스크립트를 변경하는 것은 허용되지 않습니다.

경고 : 저자가 다운로드 한 플러그인 팩의 편집 기능을 해제하면 그것을 수정하거나 플러그인 컨텐츠를 표시 할 수 없습니다."
33177,선반에 넣을 수있는 플러그인 팩이 없습니다. 총 라이브러리에 업로드 해보십시오.
33178,플러그인 팩을 주제
33179,새로운 플러그인 패키지는 맵에 다시 들어간 후에 만 ​​사용할 수 있습니다. 맵에 다시 들어갑니다.
33180,동기화
33181,다음 선택한 플러그인 패키지를 총 라이브러리에 동기화 하시겠습니까? 그러면 총 라이브러리에서 기존 플러그인 패키지를 덮어 씁니다.
33182,최종 수정 시간 :
33183,"다음 플러그인 패키지가 총 라이브러리에 업로드되어 있습니다 만, 총 라이브러리에 동기화 된 서버에 업로드하고 위 씁니까?"
33184,동기화 업로드
33185,동기화 만
33186,삭제 작업은 맵에 다시 들어간 후 사용할 수 있습니다. 맵에 다시 들어갑니다.
33187,활성화 된 작업은 맵에 다시 들어간 후 사용할 수 있습니다. 맵에 다시 들어가나요?
33188,비활성화 된 작업은 맵에 다시 들어간 후 사용할 수 있습니다. 맵에 다시 들어가나요?
33189,다운로드 더 플러그인을 확인할 수 있습니다!
33190,이 변경을 이미 선반에있는 상품에 동기화 있습니까?
33191,업데이트
33192,총 라이브러리 : @1
33193,지금지도 : @2
33194,선택한 플러그인이 한계에 도달했습니다!
33195,선택한 플러그인 패키지의 수가 한계에 도달했습니다. 도입 실패!
33196,상품 정보 편집
33197,편집 저장
33198,"이 플러그인 패키지를 가져올 때, 지금의 맵 블록 플러그인의 수가 한계에 도달하여 플러그인 패키지의 블록 플러그인은 소일 블록으로 대체 사용할 수 없게되었습니다."
