id,泰语
34625,"ความคืบหน้าของเกมครั้งนี้ได้บันทึกไว้ใน""ความคืบหน้าเกมส่วนตัว"""
34626,อัพโหลดแล้ว
34627,จำนวนการอัพโหลดถึงขีดสูงสุด ไม่สามารถอัพโหลดความคืบหน้าเกมนี้อีก
34628,เวลาเล่นเกม
34629,เล่นช่วงนี้
34630,อัพโหลดตัวแปรเคลาด
34631,จำนวนการอัพโหลดตัวแปรเคลาดถึงขีดสูงสุด ไม่สามารถสร้างตัวแปรเคลาดใหม่
34632,อัพโหลดตัวแปรเคลาด อัพโหลดข้อมูลในตัวแปรไปยังเซิร์ฟเวอร์ สามารถบันทึกข้อมูลถาวรได้
34633,ตัวแปรนี้เป็นตัวแปรเคลาด ถ้าลบอาจจะทำให้สถิติของผู้เล่นเสียหาย ยืนยันจะลบไหม
34634,หลังออกจากโหมดการเล่น
34635,รีเซ็ตแมพ
34636,ไม่รีเซ็ตแมพ
34637,ผู้เล่นที่เล่นแมพนี้ เมื่อเข้าสู่ห้องต่างกันจะใช้สถิติตัวละครเดียวกัน
34638,"#cfa7a0f บันทึกสถิติผู้เล่นคืออะไร #n
ผู้เล่นที่เล่นแมพนี้ เมื่อเข้าสู่ห้องต่างกันจะใช้สถิติตัวละครเดียวกัน
ได้แก่เข้าสู่เล่นในห้องต่างกัน สถิติตัวละครสืบทอดได้

#cfa7a0f สถิติอะไรบ้างของผู้เล่นจะถูกบันทึกไว้ #n
เลือกสถิติที่ต้องการบันทึกในตั้งค่าละเอียด
1.ข้อมูลไอเทม：ตั้งค่าบันทึกข้อมูลไอเทมได้ในเป้ บาร์ทางลัด บาร์อุปกรณ์
2.ลักษณะตัวละคร：ตั้งค่าบันทึกค่าชีวิต ค่าหิว ความเร็วพื้นฐาน พลังโจมตี / พลังป้องกัน ระดับปัจจุบัน / ค่าประสบการณ์ของตัวละครได้
3.⁣สถานะ：ตั้งค่าบันทึกผลสถานะปัจจุบันและระยะเวลาของตัวละครได้
4.สกุลเงิน：ตั้งค่าบันทึกจำนวนดาวและความคืบหน้าที่ได้รับได้"
34639,"ยืนยันยกเลิกอัพโหลดความคืบหน้าเกมนี้
(#cfa7a0fยกเลิกอัปโหลดจะไม่สามารถซิงโครไนซ์ความคืบหน้า#n)"
34640,เล่นเป็น#c01c21b@1ชั่วโมง
34641,ยืนยันจะอัปโหลดความคืบหน้าเกมครั้งนี้ไหม เผื่อความคืบหน้าเสียหาย
34642,ไม่มีความคืบหน้าของเกม
34643,การอัปโหลดเกิดข้อผิด การอัปโหลดล้มเหลว
34644,ยกเลิกอัปโหลดล้มเหลว
34645,อัปโหลดความคืบหน้าของเกมสำเร็จ
